"","T0_thy","Ttotss_thy","Lss_thy","Dss_thy","AFIR_thy","AFIR_simple_thy","SCIM_thy","SCIM_adhoc_thy","SCIM_simpler_thy","SCIM_simplest_thy","param.to.change","TL0_sim","T0_sim","L0_sim","Ttotss_sim","Lss_sim","Dss_sim","AFIR_sim","SCIM_sim","time_last_dose","TLss_sim","TLss_frac_change","TL0_05tau_frac_change","error_simulation","param","fold.change.param","drug"
"341",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,1.35e-07,5.0665e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601449,0.000595918,357,3.01922e-11,2.89555e-06,1.47461e-07,0,"koff_TL",1e-04,"Ramuc"
"342",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,1.35e-06,5.0665e-08,0.0099999,0.00199996,0.00500298,0.002,2534.04,0.000601443,0.000595917,357,3.01922e-11,1.37933e-08,-5.50328e-08,0,"koff_TL",0.001,"Ramuc"
"343",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,1.35e-05,5.06649e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601441,0.000595919,357,3.01922e-11,6.02977e-07,-8.53942e-08,0,"koff_TL",0.01,"Ramuc"
"344",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,0.000135,5.06639e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601454,0.000595919,357,3.01916e-11,2.11418e-06,1.10091e-07,0,"koff_TL",0.1,"Ramuc"
"345",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,0.00135,5.06537e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601451,0.00059592,357,3.01855e-11,3.40591e-06,1.15467e-07,0,"koff_TL",1,"Ramuc"
"346",0.0099999,0.005,0.002,2520.26,0.000604736,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,0.0135,5.05513e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601442,0.000595931,357,3.01251e-11,4.88966e-07,1.80743e-07,0,"koff_TL",9.99999999999998,"Ramuc"
"347",0.0099999,0.005,0.002,2520.26,0.000604736,0.000605102,0.000604384,0.000604019,0.000605115,0.000605115,0.135,4.95502e-08,0.0099999,0.00199996,0.00500298,0.002,2534.04,0.000601443,0.000596038,357,2.95338e-11,-8.94194e-07,5.66983e-08,0,"koff_TL",99.9999999999999,"Ramuc"
"348",0.00999992,0.005,0.002,2520.26,0.000604735,0.000605101,0.000604381,0.000604015,0.000605112,0.000605112,1.35,4.13595e-08,0.00999992,0.00199996,0.00500298,0.002,2534.04,0.000601442,0.000596924,357,2.46885e-11,2.79414e-07,-1.13981e-07,0,"koff_TL",1000,"Ramuc"
"349",0.00999997,0.005,0.002,2520.26,0.000604732,0.000605098,0.000604371,0.000604005,0.000605102,0.000605102,13.5,1.55896e-08,0.00999997,0.00199999,0.00500298,0.002,2534.03,0.00060144,0.000599731,357,9.34957e-12,-6.42958e-06,-4.7032e-07,0,"koff_TL",9999.99999999998,"Ramuc"
"350",0.01,0.005,0.002,2520.26,0.000604731,0.000605097,0.000604342,0.000603977,0.000605074,0.000605074,135,2.15611e-09,0.01,0.002,0.00500298,0.002,2534.03,0.000601434,0.00060118,357,1.29621e-12,2.88136e-06,-3.86465e-05,0,"koff_TL",99999.9999999999,"Ramuc"
"351",0.01,0.005,0.002,2520.26,0.00060473,0.000605096,0.000607234,0.000606866,0.000607969,0.000607969,1350,2.23129e-10,0.01,0.002,0.00500298,0.002,2534.04,0.000601437,0.000604268,357,1.3483e-13,-0.000203004,0.00474788,0,"koff_TL",1e+06,"Ramuc"
"352",0.01,0.005,0.002,2520.26,0.00060473,0.000605096,Inf,NA,Inf,Inf,1.52e-08,0,0.01,0.002,0.00500298,0.002,2534.04,0.000601279,Inf,357,3.01841e-17,-4.16926e-05,Inf,0,"kon_TL",1e-06,"Ramuc"
"353",0.01,0.005,0.002,2520.26,0.00060473,0.000605096,Inf,NA,Inf,Inf,1.52e-07,0,0.01,0.002,0.00500298,0.002,2534.04,0.000601437,Inf,357,3.01854e-16,-2.05594e-06,Inf,0,"kon_TL",9.99999999999999e-06,"Ramuc"
"354",0.01,0.005,0.002,2520.26,0.00060473,0.000605096,Inf,NA,Inf,Inf,1.52e-06,0,0.01,0.002,0.00500298,0.002,2534.04,0.000601437,Inf,357,3.01854e-15,1.71837e-06,Inf,0,"kon_TL",9.99999999999998e-05,"Ramuc"
"355",0.01,0.005,0.002,2520.26,0.00060473,0.000605096,0.000591693,0.000591343,0.000592409,0.000592409,1.52e-05,5.17401e-11,0.01,0.002,0.00500298,0.002,2534.04,0.000601432,0.000583405,357,3.01855e-14,1.86205e-06,-0.0209678,0,"kon_TL",0.000999999999999999,"Ramuc"
"356",0.01,0.005,0.002,2520.26,0.00060473,0.000605096,0.000604925,0.00060456,0.000605658,0.000605658,0.000152,5.06083e-10,0.01,0.002,0.00500298,0.002,2534.03,0.000601437,0.000596453,357,3.01855e-13,3.32035e-06,0.000927232,0,"kon_TL",0.00999999999999999,"Ramuc"
"357",0.00999999,0.005,0.002,2520.26,0.000604731,0.000605097,0.00060437,0.000604005,0.000605102,0.000605102,0.00152,5.06548e-09,0.00999999,0.002,0.00500298,0.002,2534.04,0.000601438,0.000595904,357,3.01854e-12,-1.20759e-06,5.82872e-06,0,"kon_TL",0.0999999999999998,"Ramuc"
"358",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,0.0152,5.06537e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601451,0.00059592,357,3.01855e-11,3.40591e-06,1.15467e-07,0,"kon_TL",0.999999999999999,"Ramuc"
"359",0.00999899,0.005,0.002,2520.26,0.000604792,0.000605158,0.000604557,0.000604192,0.000605289,0.000605289,0.152,5.06391e-07,0.00999899,0.00199957,0.00500298,0.002,2534.04,0.000601497,0.000596088,357,3.01854e-10,-5.3918e-08,-6.71632e-10,0,"kon_TL",9.99999999999997,"Ramuc"
"360",0.0099899,0.005,0.002,2520.26,0.000605341,0.000605708,0.000606287,0.000605921,0.000607021,0.000607022,1.52,5.04946e-06,0.0099899,0.00199567,0.00500298,0.002,2534.03,0.00060204,0.000597796,357,3.01855e-09,-5.47295e-08,-7.16515e-12,0,"kon_TL",99.9999999999998,"Ramuc"
"361",0.0099018,0.005,0.002,2520.26,0.000610724,0.000611098,0.000623468,0.000623091,0.00062423,0.000624234,15.2,4.91023e-05,0.0099018,0.00195791,0.00500298,0.00199997,2534.04,0.000607444,0.000614735,357,3.01849e-08,1.59066e-07,1.66432e-13,0,"kon_TL",999.999999999999,"Ramuc"
"362",0.00922159,0.005,0.002,2520.26,0.000655743,0.000656174,0.00078644,0.000785966,0.000787488,0.000787536,152,0.000389205,0.00922159,0.0016664,0.00500298,0.00199974,2534.04,0.000652165,0.000775419,357,3.01797e-07,-3.74257e-06,1.38588e-13,0,"kon_TL",9999.99999999996,"Ramuc"
"363",0.00716022,0.005,0.002,2520.26,0.000844367,0.000845081,0.00215215,0.00215146,0.00215739,0.00215871,1520,0.00141989,0.00716022,0.00078295,0.00500298,0.00199741,2534.04,0.000839458,0.00212189,357,3.01285e-06,-5.46596e-08,-1.52716e-16,0,"kon_TL",99999.9999999998,"Ramuc"
"364",0.00568321,0.005,0.002,2520.26,0.00106358,0.00106471,0.013928,0.0139855,0.0141145,0.014201,15200,0.00215839,0.00568321,0.000149948,0.00500296,0.00197457,2534.04,0.00105195,0.0137271,357,2.96285e-05,3.45694e-06,0,0,"kon_TL",1e+06,"Ramuc"
"365",0.0099999,0.005,0.002,2520.26,0.000594829,0.000595183,0.000594488,0.000594135,0.000595196,0.000595196,1e-07,5.06537e-08,0.0099999,0.00199996,0.00500293,0.002,2534.04,0.000591598,0.000586156,357,2.96909e-11,1.74137e-06,1.15467e-07,0,"koff_DT",9.99999999999999e-07,"Ramuc"
"366",0.0099999,0.005,0.002,2520.26,0.000594829,0.000595183,0.000594488,0.000594135,0.000595196,0.000595196,1e-06,5.06537e-08,0.0099999,0.00199996,0.00500293,0.002,2534.04,0.000591517,0.000586157,357,2.9691e-11,3.27537e-06,1.15467e-07,0,"koff_DT",9.99999999999999e-06,"Ramuc"
"367",0.0099999,0.005,0.002,2520.26,0.00059483,0.000595184,0.000594489,0.000594136,0.000595197,0.000595197,1e-05,5.06537e-08,0.0099999,0.00199996,0.00500293,0.002,2534.03,0.000591591,0.000586158,357,2.9691e-11,-1.26047e-07,1.15467e-07,0,"koff_DT",9.99999999999998e-05,"Ramuc"
"368",0.0099999,0.005,0.002,2520.26,0.000594839,0.000595193,0.000594498,0.000594145,0.000595206,0.000595206,1e-04,5.06537e-08,0.0099999,0.00199996,0.00500293,0.002,2534.04,0.000591599,0.000586164,357,2.96914e-11,-1.01694e-07,1.15467e-07,0,"koff_DT",0.000999999999999999,"Ramuc"
"369",0.0099999,0.005,0.002,2520.26,0.000594928,0.000595282,0.000594587,0.000594234,0.000595295,0.000595295,0.001,5.06537e-08,0.0099999,0.00199996,0.00500293,0.002,2534.03,0.000591697,0.000586254,357,2.96959e-11,7.65304e-07,1.15467e-07,0,"koff_DT",0.00999999999999998,"Ramuc"
"370",0.0099999,0.005,0.002,2520.26,0.000595819,0.000596175,0.000595478,0.000595123,0.000596188,0.000596188,0.01,5.06537e-08,0.0099999,0.00199996,0.00500294,0.002,2534.04,0.000592574,0.00058713,357,2.97403e-11,-1.32908e-07,1.15467e-07,0,"koff_DT",0.0999999999999998,"Ramuc"
"371",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,0.1,5.06537e-08,0.0099999,0.00199996,0.00500298,0.002,2534.04,0.000601443,0.000595918,357,3.01854e-11,-2.57072e-06,1.15467e-07,0,"koff_DT",0.999999999999999,"Ramuc"
"372",0.0099999,0.005,0.002,2520.26,0.000693898,0.00069438,0.000693432,0.000692951,0.000694395,0.000694395,1,5.06537e-08,0.0099999,0.00199996,0.00500342,0.002,2534.04,0.000690118,0.000683779,357,3.46359e-11,-5.36589e-08,1.15467e-07,0,"koff_DT",9.99999999999996,"Ramuc"
"373",0.0099999,0.005,0.002,2520.26,0.00158464,0.00158715,0.00158217,0.00157967,0.00158719,0.00158719,10,5.06537e-08,0.0099999,0.00199996,0.00500781,0.002,2534.04,0.001576,0.00156154,357,7.90975e-11,-5.48307e-08,1.15467e-07,0,"koff_DT",99.9999999999997,"Ramuc"
"374",0.0099999,0.005,0.002,2520.26,0.0104055,0.0105149,0.0102985,0.0101936,0.0105151,0.0105151,100,5.06537e-08,0.0099999,0.00199996,0.00505127,0.002,2534.05,0.0103484,0.0102543,357,5.19416e-10,-5.33454e-08,1.15467e-07,0,"koff_DT",999.999999999999,"Ramuc"
"375",0.0099999,0.005,0.002,2520.26,0.0907374,0.0997923,0.0831908,0.0768018,0.0997944,0.0997945,1000,5.06537e-08,0.0099999,0.00199996,0.0054473,0.002,2534.06,0.090219,0.0894637,357,4.53166e-09,-4.88514e-08,1.15467e-07,0,"koff_DT",9999.99999999996,"Ramuc"
"376",0.0099999,0.005,0.002,2520.26,0.498135,0.992566,0.332509,0.249538,0.992578,0.992588,10000,5.06537e-08,0.0099999,0.00199996,0.0074664,0.00199998,2534.15,0.495606,0.49329,357,2.49869e-08,-2.71315e-08,1.15467e-07,0,"koff_DT",99999.9999999997,"Ramuc"
"377",0.0099999,0.005,0.002,2520.26,0.908427,9.92031,0.476016,0.322504,9.91953,9.92052,1e+05,5.06537e-08,0.0099999,0.00199996,0.00953224,0.00199996,2534.28,0.907248,0.90646,357,4.59155e-08,2.18997e-09,1.15467e-07,0,"koff_DT",1e+06,"Ramuc"
"378",0.0099999,0.005,0.002,2520.26,0.99835,605.102,0.499596,0.333157,601.429,605.116,2e-06,5.06537e-08,0.0099999,0.00199996,0.00999142,0.00199996,2534.32,0.99831,0.998294,357,5.05672e-08,-9.1479e-11,1.15467e-07,0,"kon_DT",1e-06,"Ramuc"
"379",0.0099999,0.005,0.002,2520.26,0.983743,60.5102,0.495911,0.331514,60.4745,60.5116,2e-05,5.06537e-08,0.0099999,0.00199996,0.00991596,0.00199996,2534.31,0.983356,0.983202,357,4.98028e-08,-9.00432e-10,1.15467e-07,0,"kon_DT",1e-05,"Ramuc"
"380",0.0099999,0.005,0.002,2520.26,0.858177,6.05102,0.461846,0.315936,6.05079,6.05116,2e-04,5.06537e-08,0.0099999,0.00199996,0.00927189,0.00199996,2534.26,0.855547,0.854391,357,4.3278e-08,-7.7899e-09,1.15467e-07,0,"kon_DT",1e-04,"Ramuc"
"381",0.0099999,0.005,0.002,2520.26,0.376987,0.605102,0.273782,0.214938,0.605112,0.605116,0.002,5.06537e-08,0.0099999,0.00199996,0.00685957,0.00199998,2534.12,0.374084,0.371923,357,1.88393e-08,-3.35596e-08,1.15467e-07,0,"kon_DT",0.001,"Ramuc"
"382",0.0099999,0.005,0.002,2520.26,0.0570577,0.0605102,0.053979,0.0512145,0.0605115,0.0605116,0.02,5.06537e-08,0.0099999,0.00199996,0.00528108,0.002,2534.06,0.0567088,0.056217,357,2.84759e-09,-5.06435e-08,1.15467e-07,0,"kon_DT",0.01,"Ramuc"
"383",0.0099999,0.005,0.002,2520.26,0.00601463,0.00605102,0.0059788,0.00594327,0.00605116,0.00605116,0.2,5.06537e-08,0.0099999,0.00199996,0.00502963,0.002,2534.04,0.00598146,0.00592681,357,3.00214e-10,-2.09885e-06,1.15467e-07,0,"kon_DT",0.0999999999999999,"Ramuc"
"384",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,2,5.06537e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601451,0.00059592,357,3.01855e-11,3.40591e-06,1.15467e-07,0,"kon_DT",1,"Ramuc"
"385",0.0099999,0.005,0.002,2520.26,6.05066e-05,6.05102e-05,6.05042e-05,6.05006e-05,6.05116e-05,6.05116e-05,20,5.06537e-08,0.0099999,0.00199996,0.0050003,0.002,2534.04,6.01774e-05,5.96243e-05,357,3.02019e-12,-4.94729e-08,1.15467e-07,0,"kon_DT",9.99999999999998,"Ramuc"
"386",0.0099999,0.005,0.002,2520.26,6.05099e-06,6.05102e-06,6.05108e-06,6.05105e-06,6.05116e-06,6.05116e-06,200,5.06537e-08,0.0099999,0.00199996,0.00500003,0.002,2534.03,6.00976e-06,5.96285e-06,357,3.0204e-13,1.516e-05,1.15467e-07,0,"kon_DT",99.9999999999999,"Ramuc"
"387",0.0099999,0.005,0.002,2520.26,6.05102e-07,6.05102e-07,6.05115e-07,6.05115e-07,6.05116e-07,6.05116e-07,2000,5.06537e-08,0.0099999,0.00199996,0.005,0.002,2534.04,6.01811e-07,5.96279e-07,357,3.02037e-14,-1.12458e-06,1.15467e-07,0,"kon_DT",1000,"Ramuc"
"388",0.0099999,0.005,0.002,2520.26,6.05102e-08,6.05102e-08,6.05116e-08,6.05116e-08,6.05116e-08,6.05116e-08,20000,5.06537e-08,0.0099999,0.00199996,0.005,0.002,2534.04,6.01749e-08,5.96279e-08,357,3.02037e-15,5.2941e-05,1.15467e-07,0,"kon_DT",9999.99999999997,"Ramuc"
"389",0.0099999,0.005,0.002,2520.26,6.05102e-09,6.05102e-09,6.05116e-09,6.05116e-09,6.05116e-09,6.05116e-09,2e+05,5.06537e-08,0.0099999,0.00199996,0.005,0.002,2534.04,6.01875e-09,5.96278e-09,357,3.02037e-16,17.4655,1.15467e-07,0,"kon_DT",99999.9999999999,"Ramuc"
"390",0.0099999,0.005,0.002,2520.26,6.05102e-10,6.05102e-10,6.05116e-10,6.05116e-10,6.05116e-10,6.05116e-10,2e+06,5.06537e-08,0.0099999,0.00199996,0.005,0.002,2534.04,6.00628e-10,5.95096e-10,357,3.01438e-17,-0.0574823,1.15467e-07,0,"kon_DT",1e+06,"Ramuc"
"391",1.17837e-10,1.6e-07,0.729548,7097.95,0.00438053,0.0043998,0.00439943,0.00438052,0.0043998,0.00439981,4.8e-09,6.86643e-11,1.17837e-10,0.729548,1.58859e-07,0.729548,7119.81,0.0547731,0.0047191,357,3.24034e-13,-0.627301,1.2149e-06,0,"ksynT",1e-06,"Siltux"
"392",1.17837e-09,1.6e-06,0.729548,7097.95,0.00438053,0.0043998,0.00439943,0.00438052,0.0043998,0.00439981,4.8e-08,6.86643e-10,1.17837e-09,0.729548,1.59476e-06,0.729548,7119.82,0.0498941,0.00412021,357,2.82911e-12,-0.0534948,1.21407e-06,0,"ksynT",1e-05,"Siltux"
"393",1.17837e-08,1.6e-05,0.729548,7097.95,0.00438053,0.0043998,0.00439942,0.00438051,0.00439979,0.0043998,4.8e-07,6.86644e-09,1.17837e-08,0.729548,1.59479e-05,0.729548,7119.81,0.016635,0.00433804,357,2.97869e-11,-7.2718e-05,-9.78617e-08,0,"ksynT",1e-04,"Siltux"
"394",1.17837e-07,0.00016,0.729548,7097.95,0.00438053,0.0043998,0.00439942,0.00438051,0.00439979,0.0043998,4.8e-06,6.86644e-08,1.17837e-07,0.729548,0.000159484,0.729548,7119.82,0.00375897,0.00435003,357,2.98692e-10,7.4501e-05,1.44993e-08,0,"ksynT",0.001,"Siltux"
"395",1.17837e-06,0.0016,0.729548,7097.95,0.00438053,0.0043998,0.00439943,0.00438052,0.0043998,0.00439981,4.8e-05,6.86643e-07,1.17837e-06,0.729548,0.0015948,0.729548,7119.81,0.00420521,0.00435011,357,2.98698e-09,8.04604e-05,3.97044e-09,0,"ksynT",0.01,"Siltux"
"396",1.17837e-05,0.016,0.729548,7097.95,0.00438053,0.0043998,0.00439946,0.00438055,0.00439983,0.00439984,0.00048,6.86638e-06,1.17837e-05,0.729541,0.0159481,0.729548,7119.82,0.00437138,0.00434985,357,2.98677e-08,3.67057e-06,-2.13872e-10,0,"ksynT",0.1,"Siltux"
"397",0.000117837,0.16,0.729548,7097.95,0.00438052,0.00439979,0.00439983,0.00438092,0.0044002,0.00440021,0.0048,6.86581e-05,0.000117837,0.72948,0.159481,0.729548,7119.73,0.00437038,0.00435026,357,2.9868e-07,3.67535e-06,2.43262e-11,0,"ksynT",1,"Siltux"
"398",0.00117839,1.6,0.729548,7097.95,0.00438045,0.00439973,0.00440349,0.00438455,0.00440386,0.00440387,0.048,0.00068601,0.00117839,0.728862,1.5948,0.729545,7119,0.0043718,0.0043543,357,2.98709e-06,3.65922e-06,-8.09979e-13,0,"ksynT",9.99999999999998,"Siltux"
"399",0.0117857,16,0.729548,7097.95,0.0043798,0.00439906,0.00444009,0.00442083,0.00444046,0.00444047,0.48,0.00680355,0.0117857,0.722745,15.948,0.729518,7111.63,0.00437566,0.00439485,357,2.99006e-05,3.66771e-06,-9.587e-14,0,"ksynT",99.9999999999999,"Siltux"
"400",0.11802,160,0.729548,7097.95,0.00437376,0.00439297,0.00480666,0.00478406,0.00480707,0.00480708,4.8,0.0628469,0.11802,0.666701,159.476,0.729246,7037.91,0.00441525,0.00480536,357,0.000302002,3.64549e-06,3.31229e-15,0,"ksynT",1000,"Siltux"
"401",1.18881,1600,0.729548,7097.95,0.00434224,0.00436118,0.0085015,0.00843052,0.00850221,0.00850223,48,0.35533,1.18881,0.374218,1594.3,0.726192,6300.9,0.00489445,0.00944532,357,0.00335621,3.32072e-06,-2.96826e-15,0,"ksynT",9999.99999999998,"Siltux"
"402",11.9792,16000,0.729548,7097.95,0.00430935,0.004328,0.0457346,0.0437379,0.0457384,0.0457385,480,0.660515,11.9792,0.0690334,14181.6,0.0941754,35.1587,0.70627,0.961936,357,0.635373,-1.50289e-07,1.64723e-14,0,"ksynT",99999.9999999999,"Siltux"
"403",119.977,160000,0.729548,7097.95,0.00430272,0.00432132,0.41839,0.294993,0.418426,0.418427,4800,0.722014,119.977,0.00753444,15329.4,0.00754784,2.54701,0.998207,0.999981,357,0.722,-2.57942e-11,-2.68478e-13,0,"ksynT",1e+06,"Siltux"
"404",0.000117837,160000,0.729548,7097.95,0.999739,3825.91,54.6924,0.999739,3826.26,3826.27,3e-08,6.86581e-05,0.000117837,0.72948,1.58963,0.729546,7119.74,0.0384446,0.0382407,357,2.62553e-06,0.0608244,2.43256e-11,0,"keDT",1e-06,"Siltux"
"405",0.000117837,16000,0.729548,7097.95,0.997393,382.591,48.4584,0.997393,382.627,382.627,3e-07,6.86581e-05,0.000117837,0.72948,1.58955,0.729546,7119.74,0.0384429,0.038239,357,2.62542e-06,0.0608223,2.43256e-11,0,"keDT",9.99999999999999e-06,"Siltux"
"406",0.000117837,1600,0.729548,7097.95,0.974529,38.2597,22.6461,0.974531,38.2632,38.2633,3e-06,6.86581e-05,0.000117837,0.72948,1.58884,0.729546,7119.74,0.0384258,0.038222,357,2.62425e-06,0.0607959,2.43256e-11,0,"keDT",9.99999999999998e-05,"Siltux"
"407",0.000117837,160,0.729548,7097.95,0.79281,3.82648,3.57991,0.792825,3.82684,3.82684,3e-05,6.86581e-05,0.000117837,0.72948,1.58169,0.729546,7119.74,0.0382555,0.0380527,357,2.61262e-06,0.0605325,2.43256e-11,0,"keDT",0.000999999999999999,"Siltux"
"408",0.000117837,16,0.729548,7097.95,0.27702,0.383165,0.38057,0.277039,0.3832,0.383201,3e-04,6.86581e-05,0.000117837,0.72948,1.51252,0.729546,7119.74,0.0366075,0.0364142,357,2.50013e-06,0.0579383,2.43256e-11,0,"keDT",0.00999999999999998,"Siltux"
"409",0.000117837,1.6,0.729548,7097.95,0.0373813,0.038833,0.0388092,0.0373846,0.0388366,0.0388366,0.003,6.86581e-05,0.000117837,0.72948,1.00391,0.729547,7119.74,0.0244899,0.0243648,357,1.67284e-06,0.0359854,2.43256e-11,0,"keDT",0.0999999999999998,"Siltux"
"410",0.000117837,0.16,0.729548,7097.95,0.00438052,0.00439979,0.00439983,0.00438092,0.0044002,0.00440021,0.03,6.86581e-05,0.000117837,0.72948,0.159481,0.729548,7119.73,0.00437038,0.00435026,357,2.9868e-07,3.68097e-06,2.43256e-11,0,"keDT",0.999999999999999,"Siltux"
"411",0.000117837,0.016,0.729548,7097.95,0.000955563,0.000956477,0.000956536,0.000955646,0.000956563,0.000956567,0.3,6.86581e-05,0.000117837,0.72948,0.0159864,0.729548,7119.74,0.000952674,0.000948059,357,6.50919e-08,-2.8311e-05,2.43256e-11,0,"keDT",9.99999999999997,"Siltux"
"412",0.000117837,0.0016,0.729548,7097.95,0.000611771,0.000612145,0.000612136,0.000611801,0.000612187,0.000612203,3,6.86581e-05,0.000117837,0.72948,0.00159915,0.729548,7119.73,0.000608763,0.000606947,357,4.16718e-08,-2.28731e-05,2.43256e-11,0,"keDT",99.9999999999998,"Siltux"
"413",0.000117837,0.00016,0.729548,7097.95,0.000577379,0.000577712,0.000577229,0.000577187,0.000577623,0.000577767,30,6.86581e-05,0.000117837,0.72948,0.000160015,0.729548,7119.73,0.000574435,0.000572824,357,3.9329e-08,-2.82822e-05,2.43256e-11,0,"keDT",999.999999999999,"Siltux"
"414",0.000117837,1.6e-05,0.729548,7097.95,0.000573939,0.000574269,0.000569105,0.000571577,0.000572911,0.000574323,300,6.86581e-05,0.000117837,0.72948,1.60974e-05,0.729548,7119.74,0.000570971,0.000569415,357,3.90949e-08,-1.95216e-05,2.43256e-11,0,"keDT",9999.99999999996,"Siltux"
"415",0.000117837,1.6e-06,0.729548,7097.95,0.000573595,0.000573924,0.000525843,0.000550398,0.000560181,0.000573978,3000,6.86581e-05,0.000117837,0.72948,1.70555e-06,0.729548,7119.74,0.000572034,0.000569069,357,3.90712e-08,-2.82355e-05,2.43256e-11,0,"keDT",99999.9999999998,"Siltux"
"416",0.000117837,1.6e-07,0.729548,7097.95,0.000573561,0.00057389,0.000299671,0.000403267,0.000460523,0.000573944,30000,6.86581e-05,0.000117837,0.72948,2.66357e-07,0.729548,7119.74,0.000571806,0.000569034,357,3.90688e-08,-2.83173e-05,2.43256e-11,0,"keDT",1e+06,"Siltux"
"417",0.000109975,0.16,0.729548,7097.95,0.00469221,0.00471433,0.00471442,0.00469423,0.00471634,0.00471638,5e-06,0.000318242,0.000109975,0.72923,0.159445,0.729547,7119.74,0.0046828,0.00457197,357,1.45499e-06,4.27158e-06,-2.35072e-14,0,"koff_TL",1e-06,"Siltux"
"418",0.000109976,0.16,0.729548,7097.95,0.00469219,0.00471431,0.00471441,0.00469421,0.00471633,0.00471637,5e-05,0.000318232,0.000109976,0.72923,0.159445,0.729547,7119.74,0.00468279,0.00457196,357,1.45494e-06,4.2717e-06,-2.75282e-13,0,"koff_TL",9.99999999999999e-06,"Siltux"
"419",0.000109979,0.16,0.729548,7097.95,0.00469205,0.00471417,0.00471427,0.00469407,0.00471618,0.00471623,5e-04,0.000318128,0.000109979,0.72923,0.159445,0.729547,7119.74,0.00468265,0.00457187,357,1.45444e-06,4.27135e-06,1.29899e-12,0,"koff_TL",9.99999999999999e-05,"Siltux"
"420",0.000110012,0.16,0.729548,7097.95,0.00469067,0.00471277,0.00471287,0.00469268,0.00471478,0.00471482,0.005,0.000317091,0.000110012,0.729231,0.159445,0.729547,7119.74,0.00468126,0.0045709,357,1.44939e-06,4.27315e-06,1.16117e-12,0,"koff_TL",0.001,"Siltux"
"421",0.000110327,0.16,0.729548,7097.95,0.00467732,0.0046993,0.0046994,0.00467927,0.00470124,0.00470128,0.05,0.00030708,0.000110327,0.729241,0.159447,0.729547,7119.74,0.00466793,0.00456159,357,1.40077e-06,4.14662e-06,9.47988e-14,0,"koff_TL",0.00999999999999999,"Siltux"
"422",0.000112648,0.16,0.729548,7097.95,0.00458139,0.00460248,0.00460257,0.00458284,0.00460392,0.00460395,0.5,0.000233397,0.000112648,0.729315,0.159458,0.729547,7119.74,0.00457209,0.00449418,357,1.04893e-06,3.9527e-06,-2.85988e-12,0,"koff_TL",0.0999999999999998,"Siltux"
"423",0.000117837,0.16,0.729548,7097.95,0.00438052,0.00439979,0.00439983,0.00438092,0.0044002,0.00440021,5,6.86581e-05,0.000117837,0.72948,0.159481,0.729548,7119.73,0.00437038,0.00435026,357,2.9868e-07,3.67531e-06,2.43262e-11,0,"koff_TL",0.999999999999999,"Siltux"
"424",0.000119732,0.16,0.729548,7097.95,0.00431151,0.00433018,0.00433018,0.00431155,0.00433023,0.00433023,50,8.52019e-06,0.000119732,0.72954,0.159488,0.729548,7119.74,0.00430249,0.00429993,357,3.66362e-08,3.54751e-06,1.71497e-09,0,"koff_TL",9.99999999999997,"Siltux"
"425",0.000119972,0.16,0.729548,7097.95,0.00430289,0.00432149,0.00432147,0.00430288,0.00432149,0.00432149,500,8.73056e-07,0.000119972,0.729547,0.159489,0.729548,7119.73,0.00429575,0.00429331,357,3.7483e-09,-0.00013075,-1.17343e-07,0,"koff_TL",99.9999999999998,"Siltux"
"426",0.000119997,0.16,0.729548,7097.95,0.00430201,0.0043206,0.0043206,0.00430201,0.00432061,0.00432061,5000,8.75214e-08,0.000119997,0.729548,0.159489,0.729548,7119.74,0.00429383,0.00663538,357,5.80737e-10,0.353018,3.63187e-06,0,"koff_TL",999.999999999999,"Siltux"
"427",0.00012,0.16,0.729548,7097.95,0.00430192,0.00432051,0.00432543,0.0043068,0.00432544,0.00432544,50000,8.74435e-09,0.00012,0.729548,0.15949,0.729548,7119.74,0.00429291,0.00429781,357,3.75815e-11,3.53001e-06,0.00114243,0,"koff_TL",9999.99999999997,"Siltux"
