"","TL0_keTL0_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_negroot26","SCIM_thy_keTL_negroot29","SCIM_thy_keTL_negroot31","SCIM_thy_keTL_posroot","AFIR_thy","AFIR_thy_simple","param.to.change","fold.change.param","TL0_sim","T0_sim","L0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_last_dose","TLss_sim","TLss_frac_change","TL0_05tau_frac_change","param.to.change1","fold.change.param1","param","drug"
"238",0.00747,0.00015,7.5e-05,0.01,7456.7,1.61549e-09,NA,NA,NA,NA,0,8.04592e-05,1.61575e-09,0.00045,0.001,1.5e-07,0.00015,0.01,7.5006e-05,0.01,7475.16,7.98395e-05,357,1.19759e-11,-0.000100412,0,0.00045,0.001,"ksynT","Atezoli"
"239",0.00747,0.0015,0.00075,0.01,7456.7,1.61549e-08,NA,NA,NA,NA,0,8.04592e-05,1.61575e-08,0.0045,0.01,1.5e-06,0.0015,0.01,0.00075006,0.01,7475.09,7.98393e-05,357,1.19759e-10,-0.000111486,0,0.0045,0.01,"ksynT","Atezoli"
"240",0.00747,0.015,0.0075,0.01,7456.7,1.61549e-07,NA,NA,NA,NA,0,8.04592e-05,1.61575e-07,0.045,0.1,1.5e-05,0.015,0.01,0.0075006,0.01,7474.43,7.98467e-05,357,1.1977e-09,-0.000113322,0,0.045,0.1,"ksynT","Atezoli"
"241",0.00747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,0.45,1,0.00015,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-08,-0.000114272,0,0.45,1,"ksynT","Atezoli"
"242",0.00747,1.5,0.75,0.01,7456.7,1.61549e-05,NA,NA,NA,NA,0,8.04592e-05,1.61575e-05,4.5,10,0.0015,1.5,0.01,0.750061,0.01,7401.39,8.06304e-05,357,1.20946e-07,-0.000114402,0,4.5,10,"ksynT","Atezoli"
"243",0.00747,15,7.5,0.01,7456.7,0.000161549,NA,NA,NA,NA,0,8.04592e-05,0.000161575,45,100,0.015,15,0.01,7.50067,0.00999999,6737.33,8.8531e-05,357,1.32796e-06,-0.000115607,0,45,100,"ksynT","Atezoli"
"244",0.00747,150,75,0.01,7456.7,0.00161549,NA,NA,NA,NA,0,8.04592e-05,0.00161575,450,1000,0.15,150,0.01,75.3476,0.00981779,102.155,0.00440883,357,0.000661324,-0.000420893,0,450,1000,"ksynT","Atezoli"
"245",0.00747,1500,750,0.01,7456.7,0.0161549,NA,NA,NA,NA,0,8.04592e-05,0.0161575,4500,10000,1.5,1500,0.01,1497.48,0.00316659,0.0022354,0.312716,357,0.469073,1.36972e-08,2.96059e-16,4500,10000,"ksynT","Atezoli"
"246",0.00747,15000,7500,0.01,7456.7,0.161549,NA,NA,NA,NA,0,8.04592e-05,0.161575,45000,1e+05,15,15000,0.01,15014.7,0.00978341,1.0304e-08,0.978332,357,14.675,-0.000975983,0,45000,1e+05,"ksynT","Atezoli"
"247",0.00747,150000,75000,0.01,7456.7,1.61549,NA,NA,NA,NA,0,8.04592e-05,1.61575,450000,1e+06,150,150000,0.01,150150,0.00999897,3.06501e-11,0.999897,357,149.985,-6.21137e-06,0,450000,1e+06,"ksynT","Atezoli"
"248",0.00747,0.15,75000,0.01,7456.7,0.538557,NA,NA,NA,NA,0,0.394123,0.538586,6e-06,1e-06,0.00015,0.15,0.01,148.129,0.00999992,7468.07,0.052633,357,7.89494e-06,0.0611575,0,6e-06,1e-06,"keDT","Atezoli"
"249",0.00747,0.15,7500,0.01,7456.7,0.0538567,NA,NA,NA,NA,0,0.348095,0.0538595,6e-05,1e-05,0.00015,0.15,0.01,146.802,0.00999992,7468.07,0.0521622,357,7.82433e-06,0.060634,0,6e-05,1e-05,"keDT","Atezoli"
"250",0.00747,0.15,750,0.01,7456.7,0.00538663,NA,NA,NA,NA,0,0.160588,0.00538692,6e-04,1e-04,0.00015,0.15,0.01,134.372,0.00999993,7468.05,0.0477527,357,7.1629e-06,0.055553,0,6e-04,1e-04,"keDT","Atezoli"
"251",0.00747,0.15,75,0.01,7456.7,0.000539633,NA,NA,NA,NA,0,0.0251863,0.000539662,0.006,0.001,0.00015,0.15,0.01,64.1395,0.00999997,7467.92,0.0228299,357,3.42448e-06,0.0200008,0,0.006,0.001,"keDT","Atezoli"
"252",0.00747,0.15,7.5,0.01,7456.7,5.49326e-05,NA,NA,NA,NA,0,0.00271757,5.49356e-05,0.06,0.01,0.00015,0.15,0.01,7.48429,0.01,7467.81,0.00271155,357,4.06732e-07,-0.000113959,0,0.06,0.01,"keDT","Atezoli"
"253",0.00747,0.15,0.75,0.01,7456.7,6.4626e-06,NA,NA,NA,NA,0,0.000321643,6.46302e-06,0.6,0.1,0.00015,0.15,0.01,0.749815,0.01,7467.8,0.000319595,357,4.79393e-08,-0.000114855,0,0.6,0.1,"keDT","Atezoli"
"254",0.00747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,6,1,0.00015,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-08,-0.00011428,0,6,1,"keDT","Atezoli"
"255",0.00747,0.15,0.0075,0.01,7456.7,1.12975e-06,NA,NA,NA,NA,0,5.63248e-05,1.13103e-06,60,10,0.00015,0.15,0.01,0.00750802,0.01,7467.79,5.59434e-05,357,8.39151e-09,-0.00011428,0,60,10,"keDT","Atezoli"
"256",0.00747,0.15,0.00075,0.01,7456.7,1.071e-06,NA,NA,NA,NA,0,5.39112e-05,1.08256e-06,600,100,0.00015,0.15,0.01,0.000758042,0.01,7467.8,5.35459e-05,357,8.03189e-09,-0.000114291,0,600,100,"keDT","Atezoli"
"257",0.00747,0.15,7.5e-05,0.01,7456.7,9.73146e-07,NA,NA,NA,NA,0,5.36699e-05,1.07771e-06,6000,1000,0.00015,0.15,0.01,8.3042e-05,0.01,7467.79,5.33062e-05,357,7.99593e-09,-0.000114289,0,6000,1000,"keDT","Atezoli"
"258",0.00747,0.15,7.5e-06,0.01,7456.7,5.19397e-07,NA,NA,NA,NA,0,5.36457e-05,1.07722e-06,60000,10000,0.00015,0.15,0.01,1.55421e-05,0.01,7467.8,5.32822e-05,357,7.99233e-09,-0.000114291,0,60000,10000,"keDT","Atezoli"
"259",0.00747,0.15,7.5e-07,0.01,7456.7,9.17573e-08,NA,NA,NA,NA,0,5.36433e-05,1.07717e-06,6e+05,1e+05,0.00015,0.15,0.01,8.79206e-06,0.01,7467.8,5.32798e-05,357,7.99197e-09,-0.000114293,0,6e+05,1e+05,"keDT","Atezoli"
"260",0.00747,0.15,7.5e-08,0.01,7456.7,9.9376e-09,NA,NA,NA,NA,0,5.36431e-05,1.07717e-06,6e+06,1e+06,0.00015,0.15,0.01,8.11706e-06,0.01,7467.8,5.32796e-05,357,7.99194e-09,-0.00011431,0,6e+06,1e+06,"keDT","Atezoli"
"261",7470,0.15,0.075,0.01,7456.7,1.39158e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e-06,1e-06,150,0.15,0.01,149.823,0.0102496,7467.78,0.998322,357,149.748,-0.000104999,0,5e-06,1e-06,"koff_TL","Atezoli"
"262",747,0.15,0.075,0.01,7456.7,1.58991e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e-05,1e-05,15,0.15,0.01,14.8253,0.0102458,7467.78,0.983346,357,14.7502,-0.00105049,0,5e-05,1e-05,"koff_TL","Atezoli"
"263",74.7,0.15,0.075,0.01,7456.7,1.6129e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e-04,1e-04,1.5,0.15,0.01,1.34322,0.0102114,7467.78,0.845407,357,1.26811,-0.0105546,0,5e-04,1e-04,"koff_TL","Atezoli"
"264",7.47,0.15,0.075,0.01,7456.7,1.61523e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,0.005,0.001,0.15,0.15,0.01,0.103007,0.0100467,7467.79,0.186518,357,0.0279778,-0.110676,0,0.005,0.001,"koff_TL","Atezoli"
"265",0.747,0.15,0.075,0.01,7456.7,1.61547e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,0.05,0.01,0.015,0.15,0.01,0.0750069,0.01,7467.79,6.22654e-05,357,9.33981e-07,-0.00169848,0,0.05,0.01,"koff_TL","Atezoli"
"266",0.0747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,0.5,0.1,0.0015,0.15,0.01,0.0750061,0.01,7467.79,7.6265e-05,357,1.14397e-07,-0.000114155,0,0.5,0.1,"koff_TL","Atezoli"
"267",0.00747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5,1,0.00015,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-08,-0.000114284,0,5,1,"koff_TL","Atezoli"
"268",0.000747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,50,10,1.5e-05,0.15,0.01,0.075006,0.01,7467.79,8.02962e-05,357,1.20444e-09,-0.000114274,0,50,10,"koff_TL","Atezoli"
"269",7.47e-05,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,500,100,1.5e-06,0.15,0.01,0.075006,0.01,7467.8,8.03343e-05,357,1.20501e-10,-0.000114312,0,500,100,"koff_TL","Atezoli"
"270",7.47e-06,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5000,1000,1.5e-07,0.15,0.01,0.075006,0.01,7467.8,8.03381e-05,357,1.20507e-11,-0.000114324,0,5000,1000,"koff_TL","Atezoli"
"271",7.47e-07,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,50000,10000,1.5e-08,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,357,1.20508e-12,-0.000114288,0,50000,10000,"koff_TL","Atezoli"
"272",7.47e-08,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e+05,1e+05,1.5e-09,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,357,1.20508e-13,-0.000114277,4.1359e-16,5e+05,1e+05,"koff_TL","Atezoli"
"273",7.47e-09,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e+06,1e+06,1.5e-10,0.15,0.01,0.075006,0.01,7467.8,8.03385e-05,357,1.20508e-14,-0.000114327,0,5e+06,1e+06,"koff_TL","Atezoli"
"274",7.47e-09,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e-07,1e-06,1.5e-10,0.15,0.01,0.075006,0.01,7467.79,7.99171e-05,357,1.19876e-14,-0.000115972,0,5e-07,1e-06,"kon_TL","Atezoli"
"275",7.47e-08,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e-06,1e-05,1.5e-09,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-13,-0.00011433,-1.37863e-16,5e-06,1e-05,"kon_TL","Atezoli"
"276",7.47e-07,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e-05,1e-04,1.5e-08,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-12,-0.000114246,0,5e-05,1e-04,"kon_TL","Atezoli"
"277",7.47e-06,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e-04,0.001,1.5e-07,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-11,-0.000114264,0,5e-04,0.001,"kon_TL","Atezoli"
"278",7.47e-05,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,0.005,0.01,1.5e-06,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-10,-0.000114264,0,0.005,0.01,"kon_TL","Atezoli"
"279",0.000747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,0.05,0.1,1.5e-05,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-09,-0.000114266,-1.12938e-16,0.05,0.1,"kon_TL","Atezoli"
"280",0.00747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,0.5,1,0.00015,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-08,-0.00011427,0,0.5,1,"kon_TL","Atezoli"
"281",0.0747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5,10,0.0015,0.15,0.01,0.0750061,0.01,7467.79,7.99172e-05,357,1.19876e-07,-0.000114281,0,5,10,"kon_TL","Atezoli"
"282",0.747,0.15,0.075,0.01,7456.7,1.61547e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,50,100,0.015,0.15,0.01,0.0750072,0.00999999,7467.79,7.99171e-05,357,1.19876e-06,-0.000114267,1.15648e-16,50,100,"kon_TL","Atezoli"
"283",7.47,0.15,0.075,0.01,7456.7,1.61523e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,500,1000,0.15,0.15,0.01,0.0750179,0.0099999,7467.79,7.99163e-05,357,1.19875e-05,-0.000113655,0,500,1000,"kon_TL","Atezoli"
"284",74.7,0.15,0.075,0.01,7456.7,1.6129e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5000,10000,1.5,0.15,0.01,0.0751253,0.00999895,7467.8,7.99083e-05,357,0.000119862,-0.000114284,4.44089e-16,5000,10000,"kon_TL","Atezoli"
"285",747,0.15,0.075,0.01,7456.7,1.58991e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,50000,1e+05,15,0.15,0.01,0.0761982,0.00998957,7467.8,7.98286e-05,357,0.00119743,-0.000114259,0,50000,1e+05,"kon_TL","Atezoli"
"286",7470,0.15,0.075,0.01,7456.7,1.39158e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,5e+05,1e+06,150,0.15,0.01,0.0868117,0.0098975,7467.79,7.90475e-05,357,0.0118571,-0.000114421,0,5e+05,1e+06,"kon_TL","Atezoli"
"287",0.00747,0.15,0.075,0.01,7456.7,1.07705e-06,NA,NA,NA,NA,0,5.36395e-05,1.07717e-06,3e-06,1e-06,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.32796e-05,357,7.99194e-09,-0.000114314,0,3e-06,1e-06,"koff_DT","Atezoli"
"288",0.00747,0.15,0.075,0.01,7456.7,1.07706e-06,NA,NA,NA,NA,0,5.36397e-05,1.07717e-06,3e-05,1e-05,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.32798e-05,357,7.99197e-09,-0.000114308,0,3e-05,1e-05,"koff_DT","Atezoli"
"289",0.00747,0.15,0.075,0.01,7456.7,1.07711e-06,NA,NA,NA,NA,0,5.36421e-05,1.07722e-06,3e-04,1e-04,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.32822e-05,357,7.99233e-09,-0.000114365,0,3e-04,1e-04,"koff_DT","Atezoli"
"290",0.00747,0.15,0.075,0.01,7456.7,1.07759e-06,NA,NA,NA,NA,0,5.36663e-05,1.07771e-06,0.003,0.001,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.33062e-05,357,7.99593e-09,-0.000114756,0,0.003,0.001,"koff_DT","Atezoli"
"291",0.00747,0.15,0.075,0.01,7456.7,1.08244e-06,NA,NA,NA,NA,0,5.39076e-05,1.08256e-06,0.03,0.01,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.35459e-05,357,8.03189e-09,-0.000114322,0,0.03,0.01,"koff_DT","Atezoli"
"292",0.00747,0.15,0.075,0.01,7456.7,1.1309e-06,NA,NA,NA,NA,0,5.63214e-05,1.13103e-06,0.3,0.1,0.00015,0.15,0.01,0.0750042,0.01,7467.79,5.59434e-05,357,8.39151e-09,-0.000113596,0,0.3,0.1,"koff_DT","Atezoli"
"293",0.00747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,3,1,0.00015,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-08,-0.00011428,0,3,1,"koff_DT","Atezoli"
"294",0.00747,0.15,0.075,0.01,7456.7,6.45885e-06,NA,NA,NA,NA,0,0.000321837,6.46302e-06,30,10,0.00015,0.15,0.01,0.075024,0.01,7467.8,0.000319593,357,4.79389e-08,-0.000111387,0,30,10,"koff_DT","Atezoli"
"295",0.00747,0.15,0.075,0.01,7456.7,5.46364e-05,NA,NA,NA,NA,0,0.00273561,5.49356e-05,300,100,0.00015,0.15,0.01,0.0752038,0.01,7467.81,0.00271,357,4.065e-07,-0.000113984,0,300,100,"koff_DT","Atezoli"
"296",0.00747,0.15,0.075,0.01,7456.7,0.000512108,NA,NA,NA,NA,0,0.0268734,0.000539662,3000,1000,0.00015,0.15,0.01,0.0769553,0.00999997,7467.95,0.0259969,357,3.89954e-06,-0.000111278,0,3000,1000,"koff_DT","Atezoli"
"297",0.00747,0.15,0.075,0.01,7456.7,0.00350466,NA,NA,NA,NA,0,0.268251,0.00538692,30000,10000,0.00015,0.15,0.01,0.0908087,0.00999978,7469.05,0.210214,357,3.15321e-05,-9.00675e-05,0,30000,10000,"koff_DT","Atezoli"
"298",0.00747,0.15,0.075,0.01,7456.7,0.00845549,NA,NA,NA,NA,0,2.68203,0.0538595,3e+05,1e+05,0.00015,0.15,0.01,0.129596,0.00999974,7472.7,0.726297,357,0.000108945,-3.12165e-05,0,3e+05,1e+05,"koff_DT","Atezoli"
"299",0.00747,0.15,0.075,0.01,7456.7,0.00984675,NA,NA,NA,NA,0,26.8198,0.538586,3e+06,1e+06,0.00015,0.15,0.01,0.14742,0.00999995,7474.81,0.963635,357,0.000144545,-4.15379e-06,0,3e+06,1e+06,"koff_DT","Atezoli"
"300",0.00747,0.15,0.075,0.01,7456.7,0.00996825,NA,NA,NA,NA,0,80.4592,1.61575,7.5e-06,1e-06,0.00015,0.15,0.01,0.149215,0.00999998,7475.05,0.98754,357,0.000148131,-1.42349e-06,0,7.5e-06,1e-06,"kon_DT","Atezoli"
"301",0.00747,0.15,0.075,0.01,7456.7,0.00944388,NA,NA,NA,NA,0,8.04592,0.161575,7.5e-05,1e-05,0.00015,0.15,0.01,0.141744,0.00999987,7474.1,0.88805,357,0.000133207,-1.27748e-05,0,7.5e-05,1e-05,"kon_DT","Atezoli"
"302",0.00747,0.15,0.075,0.01,7456.7,0.00618849,NA,NA,NA,NA,0,0.804592,0.0161575,0.00075,1e-04,0.00015,0.15,0.01,0.108331,0.00999968,7470.58,0.443298,357,6.64946e-05,-6.34268e-05,0,0.00075,1e-04,"kon_DT","Atezoli"
"303",0.00747,0.15,0.075,0.01,7456.7,0.00139158,NA,NA,NA,NA,0,0.0804592,0.00161575,0.0075,0.001,0.00015,0.15,0.01,0.0805631,0.00999991,7468.22,0.0739668,357,1.1095e-05,-0.000105754,0,0.0075,0.001,"kon_DT","Atezoli"
"304",0.00747,0.15,0.075,0.01,7456.7,0.000159014,NA,NA,NA,NA,0,0.00804592,0.000161575,0.075,0.01,0.00015,0.15,0.01,0.0755963,0.00999999,7467.84,0.00792848,357,1.18927e-06,-0.000113869,0,0.075,0.01,"kon_DT","Atezoli"
"305",0.00747,0.15,0.075,0.01,7456.7,1.61316e-05,NA,NA,NA,NA,0,0.000804592,1.61575e-05,0.75,0.1,0.00015,0.15,0.01,0.0750601,0.01,7467.8,0.000798593,357,1.19789e-07,-0.000113805,0,0.75,0.1,"kon_DT","Atezoli"
"306",0.00747,0.15,0.075,0.01,7456.7,1.61549e-06,NA,NA,NA,NA,0,8.04592e-05,1.61575e-06,7.5,1,0.00015,0.15,0.01,0.075006,0.01,7467.79,7.99172e-05,357,1.19876e-08,-0.000114287,0,7.5,1,"kon_DT","Atezoli"
"307",0.00747,0.15,0.075,0.01,7456.7,1.61573e-07,NA,NA,NA,NA,0,8.04592e-06,1.61575e-07,75,10,0.00015,0.15,0.01,0.0750006,0.01,7467.79,7.99231e-06,357,1.19885e-09,-0.000114276,0,75,10,"kon_DT","Atezoli"
"308",0.00747,0.15,0.075,0.01,7456.7,1.61575e-08,NA,NA,NA,NA,0,8.04592e-07,1.61575e-08,750,100,0.00015,0.15,0.01,0.0750001,0.01,7467.8,7.99236e-07,357,1.19885e-10,-0.000114308,0,750,100,"kon_DT","Atezoli"
"309",0.00747,0.15,0.075,0.01,7456.7,1.61575e-09,NA,NA,NA,NA,0,8.04592e-08,1.61575e-09,7500,1000,0.00015,0.15,0.01,0.075,0.01,7467.79,7.99219e-08,357,1.19883e-11,-0.000135364,0,7500,1000,"kon_DT","Atezoli"
"310",0.00747,0.15,0.075,0.01,7456.7,1.61575e-10,NA,NA,NA,NA,0,8.04592e-09,1.61575e-10,75000,10000,0.00015,0.15,0.01,0.075,0.01,7467.8,7.99236e-09,357,1.19885e-12,-0.00011432,0,75000,10000,"kon_DT","Atezoli"
"311",0.00747,0.15,0.075,0.01,7456.7,1.61575e-11,NA,NA,NA,NA,0,8.04592e-10,1.61575e-11,750000,1e+05,0.00015,0.15,0.01,0.075,0.01,7467.8,7.99236e-10,357,1.19885e-13,-0.000114318,0,750000,1e+05,"kon_DT","Atezoli"
"312",0.00747,0.15,0.075,0.01,7456.7,1.61575e-12,NA,NA,NA,NA,0,8.04592e-11,1.61575e-12,7500000,1e+06,0.00015,0.15,0.01,0.075,0.01,7467.79,7.78233e-11,357,1.16735e-14,-0.0318177,0,7500000,1e+06,"kon_DT","Atezoli"
"313",0.000112593,9.9999e-09,5e-09,0.002,2520.26,1.2087e-09,0.000605893,0.000606627,0.000606627,0.000606627,1.32922e-19,0.000604982,1.21019e-09,3e-08,1e-06,5.05275e-14,9.9999e-09,0.002,5.00276e-09,0.002,2534.31,0.00055418,357,2.80013e-17,-0.17334,0.00251888,3e-08,1e-06,"ksynT","Ramuc"
"314",0.000112593,9.9999e-08,5e-08,0.002,2520.26,1.2087e-08,0.000605893,0.000606627,0.000606627,0.000606627,1.32922e-18,0.000604982,1.21019e-08,3e-07,1e-05,5.05275e-13,9.9999e-08,0.002,5.00305e-08,0.002,2534.31,0.000610764,357,3.08604e-16,-2.90964,0.00251888,3e-07,1e-05,"ksynT","Ramuc"
"315",0.000112593,9.9999e-07,5e-07,0.002,2520.26,1.2087e-07,0.000602879,0.000603609,0.000603609,0.000603609,1.32922e-17,0.000604982,1.21019e-07,3e-06,1e-04,5.07801e-12,9.9999e-07,0.002,5.00299e-07,0.002,2534.31,0.000596923,357,3.03118e-15,0.00345018,-0.00246878,3e-06,1e-04,"ksynT","Ramuc"
"316",0.000112593,9.9999e-06,5e-06,0.002,2520.26,1.2087e-06,0.000604382,0.000605114,0.000605114,0.000605114,1.32922e-16,0.000604982,1.21019e-06,3e-05,0.001,5.06538e-11,9.9999e-06,0.002,5.00298e-06,0.002,2534.31,0.000595775,357,3.01783e-14,-0.000138283,1.88101e-05,3e-05,0.001,"ksynT","Ramuc"
"317",0.000112593,9.9999e-05,5e-05,0.002,2520.26,1.2087e-05,0.000604382,0.000605114,0.000605114,0.000605114,1.32922e-15,0.000604982,1.21019e-05,3e-04,0.01,5.06538e-10,9.9999e-05,0.002,5.00298e-05,0.002,2534.31,0.000595861,357,3.01826e-13,1.40458e-05,1.86148e-05,3e-04,0.01,"ksynT","Ramuc"
"318",0.000112593,0.00099999,5e-04,0.002,2520.26,0.00012087,0.000604373,0.000605105,0.000605105,0.000605105,1.32922e-14,0.000604982,0.000121019,0.003,0.1,5.06546e-09,0.00099999,0.002,0.000500298,0.002,2534.29,0.000595849,357,3.01824e-12,-3.10767e-07,1.6983e-06,0.003,0.1,"ksynT","Ramuc"
"319",0.000112593,0.0099999,0.005,0.002,2520.26,0.0012087,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604982,0.00121019,0.03,1,5.06537e-08,0.0099999,0.00199996,0.00500298,0.002,2534.04,0.000595918,357,3.01854e-11,-1.00871e-06,1.15467e-07,0.03,1,"ksynT","Ramuc"
"320",0.000112593,0.099999,0.05,0.002,2520.26,0.012087,0.000604502,0.000605234,0.000605234,0.000605234,1.32893e-12,0.000604982,0.0121019,0.3,10,5.06438e-07,0.099999,0.00199957,0.0500298,0.002,2531.57,0.000596611,357,3.02146e-10,-5.87706e-08,-1.02491e-08,0.3,10,"ksynT","Ramuc"
"321",0.000112593,0.99999,0.5,0.002,2520.26,0.12087,0.000605683,0.000606416,0.000606416,0.000606416,1.32634e-11,0.000604982,0.121019,3,100,5.0545e-06,0.99999,0.00199567,0.500301,0.002,2506.78,0.000603628,357,3.05104e-09,-5.38234e-08,-1.04229e-09,3,100,"ksynT","Ramuc"
"322",0.000112593,9.9999,5,0.002,2520.26,1.2087,0.000617491,0.000618239,0.000618239,0.000618239,1.30098e-10,0.000604982,1.21019,30,1000,4.95785e-05,9.9999,0.0019575,5.00334,0.00199997,2258.95,0.000682167,357,3.38208e-08,-5.54178e-08,-2.62762e-10,30,1000,"ksynT","Ramuc"
"323",0.000112593,99.9992,50,0.002,2520.26,12.087,0.000735574,0.000736464,0.000736464,0.000736464,1.09213e-09,0.000604981,12.1019,300,10000,0.000416196,99.9992,0.00164326,76.6959,0.0017899,1.12938,0.584683,357,0.000243343,-3.49173e-06,3.61026e-11,300,10000,"ksynT","Ramuc"
"324",0.000112593,999.997,500,0.002,2520.26,120.87,0.00191641,0.00191873,0.00191873,0.00191873,4.19192e-09,0.000604978,121.019,3000,1e+05,0.00159748,999.997,0.000630729,996.777,0.000633483,0.00930841,0.997983,357,0.00159426,-3.00895e-10,2.45076e-12,3000,1e+05,"ksynT","Ramuc"
"325",0.000112593,10000,5000,0.002,2520.26,1208.7,0.0137248,0.0137414,0.0137414,0.0137414,5.85324e-09,0.000604977,1210.19,30000,1e+06,0.00223059,10000,8.80693e-05,9999.95,8.807e-05,1.26131e-05,1,357,0.00223058,4.27734e-15,-2.40192e-12,30000,1e+06,"ksynT","Ramuc"
"326",0.000112593,0.0099999,5000,0.002,2520.26,19.84,9.92033,9.92052,9.92052,9.92052,2.18173e-09,0.0497522,19.8404,6e-06,1e-06,5.06537e-08,0.0099999,0.00199996,10.0193,0.002,2534.05,0.0201523,357,1.02079e-09,0.0603142,1.15467e-07,6e-06,1e-06,"keDT","Ramuc"
"327",0.000112593,0.0099999,500,0.002,2520.26,1.98507,0.992568,0.992588,0.992588,0.992588,2.18291e-10,0.0476293,1.98511,6e-05,1e-05,5.06537e-08,0.0099999,0.00199996,9.92905,0.002,2534.05,0.0199762,357,1.01187e-09,0.0597855,1.15467e-07,6e-05,1e-05,"keDT","Ramuc"
"328",0.000112593,0.0099999,50,0.002,2520.26,0.199579,0.0997925,0.0997945,0.0997945,0.0997945,2.19469e-11,0.0334431,0.199583,6e-04,1e-04,5.06537e-08,0.0099999,0.00199996,9.08408,0.002,2534.05,0.0183269,357,9.28324e-10,0.0546608,1.15467e-07,6e-04,1e-04,"keDT","Ramuc"
