"","TL0_keTL0_thy","TL0_negroot_thy","TL0_posroot_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_negroot26","SCIM_thy_keTL_negroot29","SCIM_thy_keTL_negroot31","SCIM_thy_keTL_posroot","AFIR_thy","AFIR_thy_simple","param.to.change","fold.change.param","TL0_sim","T0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_idx","TLss","param.to.change1","fold.change.param1","param","drug"
"177",0.000225185,0.000189338,0.0616183,0.002,0.02,0.01,8822.94,0.02075,0.0234716,0.0235256,0.0235204,0.0235256,7.21223e-05,0.0207745,0.0207981,0.7,10,0.000189338,0.00183771,0.0196165,0.00999135,8845.52,0.0229376,314.9,4.34295e-06,0.7,10,"keDT","VEGFR2"
"178",0.000225185,0.000189338,0.0616183,0.002,0.002,0.01,8822.94,0.00243024,0.00274899,0.00275641,0.00275569,0.00275641,8.44697e-06,0.00243655,0.00243683,7,100,0.000189338,0.00183771,0.00200007,0.00999897,8845.52,0.00274119,314.9,5.19011e-07,7,100,"keDT","VEGFR2"
"179",0.000225185,0.000189338,0.0616183,0.002,2e-04,0.01,8822.94,0.000596719,0.000674997,0.000679486,0.000679049,0.000679486,2.0741e-06,0.0006007,0.000600707,70,1000,0.000189338,0.00183771,0.000201195,0.00999974,8845.52,0.000677138,314.9,1.28208e-07,70,1000,"keDT","VEGFR2"
"180",0.000225185,0.000189338,0.0616183,0.002,2e-05,0.01,8822.94,0.000398597,0.00045097,0.000471794,0.000469696,0.000471794,1.38572e-06,0.000417094,0.000417095,700,10000,0.000189338,0.00183771,2.09116e-05,0.00999982,8845.52,0.000470262,314.9,8.90383e-08,700,10000,"keDT","VEGFR2"
"181",0.000225185,0.000189338,0.0616183,0.002,2e-06,0.01,8822.94,0.000276202,0.000312901,0.000451025,0.000432556,0.000451025,9.61467e-07,0.000398733,0.000398733,7000,1e+05,0.000189338,0.00183771,2.87933e-06,0.00999983,8845.52,0.000449569,314.9,8.51204e-08,7000,1e+05,"keDT","VEGFR2"
"182",0.000225185,0.000189338,0.0616183,0.002,2e-07,0.01,8822.94,7.32844e-05,8.32312e-05,0.000448948,0.000315048,0.000448948,2.55749e-07,0.000396897,0.000396897,70000,1e+06,0.000189338,0.00183771,1.07607e-06,0.00999983,8845.52,0.0004475,314.9,8.47286e-08,70000,1e+06,"keDT","VEGFR2"
"183",225.185,0.0013488,0.00864967,0.002,0.2,0.01,8822.94,0.000884308,0.659116,0.663412,0.660457,0.663412,0.10278,0.20212,0.20441,0.00011664,1e-06,0.0013488,0.000843886,0.138183,0.00891426,8845.59,0.403766,314.9,0.000544599,0.00011664,1e-06,"koff_TL","VEGFR2"
"184",22.5185,0.00134871,0.00865022,0.002,0.2,0.01,8822.94,0.00851102,0.659043,0.663338,0.660384,0.663338,0.102756,0.20212,0.20441,0.0011664,1e-05,0.00134871,0.00084396,0.138187,0.00891439,8845.59,0.40374,314.9,0.00054453,0.0011664,1e-05,"koff_TL","VEGFR2"
"185",2.25185,0.00134785,0.00865574,0.002,0.2,0.01,8822.94,0.0618759,0.658317,0.662603,0.659657,0.662603,0.102512,0.20212,0.20441,0.011664,1e-04,0.00134785,0.000844698,0.138231,0.00891577,8845.59,0.403487,314.9,0.000543841,0.011664,1e-04,"koff_TL","VEGFR2"
"186",0.225185,0.00133932,0.00871091,0.002,0.2,0.01,8822.94,0.165891,0.651192,0.655381,0.652517,0.655381,0.100122,0.20212,0.20441,0.11664,0.001,0.00133932,0.000852014,0.138663,0.00892932,8845.59,0.400989,314.9,0.000537051,0.11664,0.001,"koff_TL","VEGFR2"
"187",0.0225185,0.00126043,0.00925607,0.002,0.2,0.01,8822.94,0.199413,0.590965,0.594387,0.592169,0.594387,0.0804739,0.20212,0.20441,1.1664,0.01,0.00126043,0.000919628,0.142437,0.00904804,8845.59,0.378877,314.9,0.000477549,1.1664,0.01,"koff_TL","VEGFR2"
"188",0.00225185,0.000812029,0.0143673,0.002,0.2,0.01,8822.94,0.203526,0.372979,0.374309,0.373741,0.374309,0.0210805,0.20212,0.20441,11.664,0.1,0.000812029,0.00130398,0.158008,0.00954659,8845.57,0.280223,314.9,0.000227549,11.664,0.1,"koff_TL","VEGFR2"
"189",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.203947,0.230696,0.231218,0.231167,0.231218,0.00070887,0.20212,0.20441,116.64,1,0.000189338,0.00183771,0.169596,0.00992697,8845.55,0.193647,314.9,3.66646e-05,116.64,1,"koff_TL","VEGFR2"
"190",2.25185e-05,2.20931e-05,0.528068,0.002,0.2,0.01,8822.94,0.203989,0.206853,0.20728,0.207275,0.20728,8.65421e-06,0.20212,0.20441,1166.4,10,2.20931e-05,0.00198106,0.171559,0.00999222,8845.55,0.17683,314.9,3.90671e-06,1166.4,10,"koff_TL","VEGFR2"
"191",2.25185e-06,2.24752e-06,5.19092,0.002,0.2,0.01,8822.94,0.203993,0.204281,0.204699,0.204699,0.204699,8.84479e-08,0.20212,0.20441,11664,100,2.24752e-06,0.00199807,0.171769,0.00999922,8845.55,0.174971,314.9,3.93251e-07,11664,100,"koff_TL","VEGFR2"
"192",2.25185e-07,2.25142e-07,51.8192,0.002,0.2,0.01,8822.94,0.203993,0.204022,0.204439,0.204439,0.204439,8.86426e-10,0.20212,0.20441,116640,1000,2.25142e-07,0.00199981,0.17179,0.00999992,8845.55,0.174783,314.9,3.9351e-08,116640,1000,"koff_TL","VEGFR2"
"193",2.25185e-08,2.25181e-08,518.102,0.002,0.2,0.01,8822.94,0.203993,0.203996,0.204413,0.204413,0.204413,8.86622e-12,0.20212,0.20441,1166400,10000,2.25181e-08,0.00199998,0.171792,0.00999999,8845.55,0.174765,314.9,3.93536e-09,1166400,10000,"koff_TL","VEGFR2"
"194",2.25185e-09,2.25191e-09,5180.93,0.002,0.2,0.01,8822.94,0.203993,0.203988,0.204405,0.204405,0.204405,8.86641e-14,0.20212,0.20441,11664000,1e+05,2.25185e-09,0.002,0.171792,0.01,8845.55,0.174763,314.9,3.93539e-10,11664000,1e+05,"koff_TL","VEGFR2"
"195",2.25185e-10,2.26363e-10,51809.2,0.002,0.2,0.01,8822.94,0.203993,0.202932,0.203347,0.203347,0.203347,8.86643e-16,0.20212,0.20441,116640000,1e+06,2.25185e-10,0.002,0.171792,0.01,8845.55,0.174763,314.9,3.93539e-11,116640000,1e+06,"koff_TL","VEGFR2"
"196",2.25185e-10,2.13428e-10,54474.3,0.002,0.2,0.01,8822.94,0.203993,0.204701,0.205119,0.205119,0.205119,8.0201e-16,0.20212,0.20441,0.00131328,1e-06,2.14168e-10,0.002,0.171792,0.01,8845.55,0.174727,314.9,3.7421e-11,0.00131328,1e-06,"kon_TL","VEGFR2"
"197",2.25185e-09,2.14156e-09,5447.44,0.002,0.2,0.01,8822.94,0.203993,0.204005,0.204422,0.204422,0.204422,8.02009e-14,0.20212,0.20441,0.0131328,1e-05,2.14168e-09,0.002,0.171792,0.01,8845.55,0.174727,314.9,3.7421e-10,0.0131328,1e-05,"kon_TL","VEGFR2"
"198",2.25185e-08,2.14165e-08,544.75,0.002,0.2,0.01,8822.94,0.203993,0.203996,0.204413,0.204413,0.204413,8.01999e-12,0.20212,0.20441,0.131328,1e-04,2.14165e-08,0.00199998,0.171792,0.00999999,8845.55,0.174729,314.9,3.74209e-09,0.131328,1e-04,"kon_TL","VEGFR2"
"199",2.25185e-07,2.14139e-07,54.4816,0.002,0.2,0.01,8822.94,0.203993,0.204021,0.204438,0.204438,0.204438,8.01902e-10,0.20212,0.20441,1.31328,0.001,2.14139e-07,0.00199982,0.17179,0.00999993,8845.55,0.174747,314.9,3.74202e-08,1.31328,0.001,"kon_TL","VEGFR2"
"200",2.25185e-06,2.1388e-06,5.45476,0.002,0.2,0.01,8822.94,0.203993,0.204267,0.204685,0.204685,0.204685,8.0093e-08,0.20212,0.20441,13.1328,0.01,2.1388e-06,0.00199817,0.17177,0.00999925,8845.55,0.174926,314.9,3.74133e-07,13.1328,0.01,"kon_TL","VEGFR2"
"201",2.25185e-05,2.11332e-05,0.552055,0.002,0.2,0.01,8822.94,0.203989,0.206727,0.207154,0.20715,0.207154,7.9137e-06,0.20212,0.20441,131.328,0.1,2.11332e-05,0.00198189,0.171569,0.00999256,8845.55,0.176707,314.9,3.73437e-06,131.328,0.1,"kon_TL","VEGFR2"
"202",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.203947,0.230696,0.231218,0.231167,0.231218,0.00070887,0.20212,0.20441,1313.28,1,0.000189338,0.00183771,0.169596,0.00992697,8845.55,0.193647,314.9,3.66646e-05,1313.28,1,"kon_TL","VEGFR2"
"203",0.00225185,0.000989427,0.0117913,0.002,0.2,0.01,8822.94,0.203526,0.440595,0.44246,0.441494,0.44246,0.0369709,0.20212,0.20441,13132.8,10,0.000989427,0.00115192,0.152831,0.00937904,8845.57,0.31492,314.9,0.00031159,13132.8,10,"kon_TL","VEGFR2"
"204",0.0225185,0.00197706,0.00590102,0.002,0.2,0.01,8822.94,0.199413,2.16255,2.21431,2.16688,2.21431,0.724536,0.20212,0.20441,131328,100,0.00197706,0.000305376,0.0850698,0.00733104,8845.66,0.676199,314.9,0.00133689,131328,100,"kon_TL","VEGFR2"
"205",0.225185,0.0022874,0.00510041,0.002,0.2,0.01,8822.94,0.165891,15.6756,19.1389,15.7019,19.1389,7.03008,0.20212,0.20441,1313280,1000,0.0022874,3.93732e-05,0.019621,0.0056813,8845.74,0.944271,314.9,0.00215992,1313280,1000,"kon_TL","VEGFR2"
"206",2.25185,0.00232858,0.0050102,0.002,0.2,0.01,8822.94,0.0618759,58.9176,188.004,58.9554,188.004,27.3831,0.20212,0.20441,13132800,10000,0.00232858,4.07001e-06,0.00429373,0.00537114,8845.77,0.993949,314.9,0.0023145,13132800,10000,"kon_TL","VEGFR2"
"207",22.5185,0.00233286,0.00500102,0.002,0.2,0.01,8822.94,0.00851102,81.9789,1876.59,81.9863,1876.59,38.2412,0.20212,0.20441,131328000,1e+05,0.00233286,4.08401e-07,0.00253208,0.00533715,8845.77,0.99939,314.9,0.00233143,131328000,1e+05,"kon_TL","VEGFR2"
"208",225.185,0.00233329,0.0050001,0.002,0.2,0.01,8822.94,0.000884308,85.3254,18762.5,85.3262,18762.5,39.8169,0.20212,0.20441,1313280000,1e+06,0.00233329,4.08542e-08,0.00235324,0.00533372,8845.77,0.999939,314.9,0.00233314,1313280000,1e+06,"kon_TL","VEGFR2"
"209",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.000396896,0.000448946,0.000448948,0.000448948,0.000448948,1.3795e-06,0.000392449,0.000396897,3.6e-05,1e-06,0.000189338,0.00183771,0.199931,0.00999983,8845.52,0.0004475,314.9,8.47286e-08,3.6e-05,1e-06,"koff_DT","VEGFR2"
"210",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.000398732,0.000451023,0.000451025,0.000451025,0.000451025,1.38588e-06,0.000394265,0.000398733,0.00036,1e-05,0.000189338,0.00183771,0.199931,0.00999983,8845.51,0.000449569,314.9,8.51205e-08,0.00036,1e-05,"koff_DT","VEGFR2"
"211",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.000417093,0.000471792,0.000471794,0.000471794,0.000471794,1.4497e-06,0.00041242,0.000417095,0.0036,1e-04,0.000189338,0.00183771,0.199927,0.00999982,8845.51,0.000470264,314.9,8.90387e-08,0.0036,1e-04,"koff_DT","VEGFR2"
"212",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.000600703,0.000679482,0.000679486,0.000679486,0.000679486,2.08788e-06,0.000593975,0.000600707,0.036,0.001,0.000189338,0.00183771,0.199896,0.00999974,8845.51,0.000677167,314.9,1.28213e-07,0.036,0.001,"koff_DT","VEGFR2"
"213",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.00243676,0.00275633,0.00275641,0.0027564,0.00275641,8.46953e-06,0.00240952,0.00243683,0.36,0.01,0.000189338,0.00183771,0.199577,0.00999897,8845.52,0.00274235,314.9,5.19231e-07,0.36,0.01,"koff_DT","VEGFR2"
"214",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.0207932,0.0235202,0.0235256,0.0235251,0.0235256,7.22717e-05,0.020565,0.0207981,3.6,0.1,0.000189338,0.00183771,0.196444,0.00999132,8845.52,0.0230161,314.9,4.35781e-06,3.6,0.1,"koff_DT","VEGFR2"
"215",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.203947,0.230696,0.231218,0.231167,0.231218,0.00070887,0.20212,0.20441,36,1,0.000189338,0.00183771,0.169596,0.00992697,8845.55,0.193647,314.9,3.66646e-05,36,1,"koff_DT","VEGFR2"
"216",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,1.99524,2.25715,2.30814,2.30311,2.30814,0.00693566,2.01766,2.04053,360,10,0.000189338,0.00183771,0.069087,0.00971436,8845.68,0.755475,314.9,0.00014304,360,10,"koff_DT","VEGFR2"
"217",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,16.6275,18.8254,23.0773,22.5839,23.0773,0.0578457,20.1731,20.4018,3600,100,0.000189338,0.00183771,0.0107562,0.00963133,8845.75,0.973698,314.9,0.000184358,3600,100,"koff_DT","VEGFR2"
"218",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,62.3926,70.8184,230.769,189.393,230.769,0.217607,201.728,204.014,36000,1000,0.000189338,0.00183771,0.0029221,0.00962233,8845.77,0.997349,314.9,0.000188836,36000,1000,"koff_DT","VEGFR2"
"219",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,86.0875,97.8414,2307.69,724.626,2307.69,0.300642,2017.27,2040.14,360000,10000,0.000189338,0.00183771,0.00211678,0.00962143,8845.77,0.999735,314.9,0.000189287,360000,10000,"koff_DT","VEGFR2"
"220",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,89.4859,101.723,23076.9,1010.08,23076.9,0.312569,20172.7,20401.4,3600000,1e+05,0.000189338,0.00183771,0.00203602,0.00962133,8845.77,0.999973,314.9,0.000189333,3600000,1e+05,"koff_DT","VEGFR2"
"221",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,89.8406,102.128,230769,1051.5,230769,0.313814,201727,204014,3.6e+07,1e+06,0.000189338,0.00183771,0.00202795,0.00962133,8845.77,0.999997,314.9,0.000189337,3.6e+07,1e+06,"koff_DT","VEGFR2"
"222",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,89.8407,102.128,231218,1051.51,231218,0.313815,202120,204410,2e-06,1e-06,0.000189338,0.00183771,0.00202794,0.00962133,8845.76,0.999997,314.9,0.000189337,2e-06,1e-06,"kon_DT","VEGFR2"
"223",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,89.4867,101.724,23121.8,1010.16,23121.8,0.312572,20212,20441,2e-05,1e-05,0.000189338,0.00183771,0.00203601,0.00962133,8845.77,0.999974,314.9,0.000189333,2e-05,1e-05,"kon_DT","VEGFR2"
"224",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,86.0945,97.8494,2312.18,725.068,2312.18,0.300667,2021.2,2044.1,2e-04,1e-04,0.000189338,0.00183771,0.00211667,0.00962143,8845.77,0.999735,314.9,0.000189288,2e-04,1e-04,"kon_DT","VEGFR2"
"225",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,62.4296,70.8606,231.218,189.695,231.218,0.217737,202.12,204.41,0.002,0.001,0.000189338,0.00183771,0.00292105,0.00962233,8845.76,0.997352,314.9,0.000188836,0.002,0.001,"kon_DT","VEGFR2"
"226",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,16.6536,18.8549,23.1218,22.6265,23.1218,0.0579365,20.212,20.441,0.02,0.01,0.000189338,0.00183771,0.0107462,0.00963132,8845.75,0.973729,314.9,0.000184364,0.02,0.01,"kon_DT","VEGFR2"
"227",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,1.99865,2.26101,2.31218,2.30713,2.31218,0.00694752,2.0212,2.0441,0.2,0.1,0.000189338,0.00183771,0.0690209,0.00971427,8845.67,0.755702,314.9,0.000143083,0.2,0.1,"kon_DT","VEGFR2"
"228",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.203947,0.230696,0.231218,0.231167,0.231218,0.00070887,0.20212,0.20441,2,1,0.000189338,0.00183771,0.169596,0.00992697,8845.55,0.193647,314.9,3.66646e-05,2,1,"kon_DT","VEGFR2"
"229",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.0204364,0.0231165,0.0231218,0.0231213,0.0231218,7.10314e-05,0.020212,0.020441,20,10,0.000189338,0.00183771,0.196504,0.00999147,8845.52,0.02263,314.9,4.28471e-06,20,10,"kon_DT","VEGFR2"
"230",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.00204406,0.00231212,0.00231218,0.00231217,0.00231218,7.10458e-06,0.0020212,0.0020441,200,100,0.000189338,0.00183771,0.199645,0.00999913,8845.52,0.00230141,314.9,4.35744e-07,200,100,"kon_DT","VEGFR2"
"231",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,0.00020441,0.000231217,0.000231218,0.000231218,0.000231218,7.10473e-07,0.00020212,0.00020441,2000,1000,0.000189338,0.00183771,0.199964,0.00999991,8845.52,0.000230532,314.9,4.36484e-08,2000,1000,"kon_DT","VEGFR2"
"232",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,2.0441e-05,2.31218e-05,2.31218e-05,2.31218e-05,2.31218e-05,7.10474e-08,2.0212e-05,2.0441e-05,20000,10000,0.000189338,0.00183771,0.199996,0.00999999,8845.52,2.30571e-05,314.9,4.36558e-09,20000,10000,"kon_DT","VEGFR2"
"233",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,2.0441e-06,2.31218e-06,2.31218e-06,2.31218e-06,2.31218e-06,7.10474e-09,2.0212e-06,2.0441e-06,2e+05,1e+05,0.000189338,0.00183771,0.2,0.01,8845.52,2.30575e-06,314.9,4.36566e-10,2e+05,1e+05,"kon_DT","VEGFR2"
"234",0.000225185,0.000189338,0.0616183,0.002,0.2,0.01,8822.94,2.0441e-07,2.31218e-07,2.31218e-07,2.31218e-07,2.31218e-07,7.10474e-10,2.0212e-07,2.0441e-07,2e+06,1e+06,0.000189338,0.00183771,0.2,0.01,8845.52,2.30576e-07,314.9,4.36567e-11,2e+06,1e+06,"kon_DT","VEGFR2"
"235",1.5e-10,NA,Inf,1.5e-07,7.5e-08,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,4.5e-07,1e-06,1.5e-10,1.5e-07,7.50034e-08,0.01,7474.32,5.1962e-05,314.9,7.7943e-15,4.5e-07,1e-06,"ksynT","Atezoli"
"236",1.5e-09,NA,Inf,1.5e-06,7.5e-07,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,4.5e-06,1e-05,1.5e-09,1.5e-06,7.5006e-07,0.01,7474.32,8.01046e-05,314.9,1.20157e-13,4.5e-06,1e-05,"ksynT","Atezoli"
"237",1.5e-08,NA,Inf,1.5e-05,7.5e-06,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,4.5e-05,1e-04,1.5e-08,1.5e-05,7.5006e-06,0.01,7474.32,7.98549e-05,314.9,1.19782e-12,4.5e-05,1e-04,"ksynT","Atezoli"
"238",1.5e-07,NA,Inf,0.00015,7.5e-05,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.00045,0.001,1.5e-07,0.00015,7.5006e-05,0.01,7474.31,7.98496e-05,314.9,1.19774e-11,0.00045,0.001,"ksynT","Atezoli"
"239",1.5e-06,NA,Inf,0.0015,0.00075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.0045,0.01,1.5e-06,0.0015,0.00075006,0.01,7474.24,7.98487e-05,314.9,1.19773e-10,0.0045,0.01,"ksynT","Atezoli"
"240",1.5e-05,NA,Inf,0.015,0.0075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.045,0.1,1.5e-05,0.015,0.0075006,0.01,7473.58,7.98558e-05,314.9,1.19784e-09,0.045,0.1,"ksynT","Atezoli"
"241",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.45,1,0.00015,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-08,0.45,1,"ksynT","Atezoli"
"242",0.0015,NA,Inf,1.5,0.75,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,4.5,10,0.0015,1.5,0.750061,0.01,7400.54,8.06396e-05,314.9,1.20959e-07,4.5,10,"ksynT","Atezoli"
"243",0.015,NA,Inf,15,7.5,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,45,100,0.0149925,15,7.50067,0.00999999,6736.55,8.85852e-05,314.9,1.32812e-06,45,100,"ksynT","Atezoli"
"244",0.15,NA,Inf,150,75,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,450,1000,0.110244,149.997,75.3477,0.00981767,102.101,0.00600127,314.9,0.000661603,450,1000,"ksynT","Atezoli"
"245",1.5,NA,Inf,1500,750,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,4500,10000,0.20262,1499.99,1497.48,0.00316659,0.0022354,2.31504,314.9,0.469073,4500,10000,"ksynT","Atezoli"
"246",15,NA,Inf,15000,7500,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,45000,1e+05,0.218163,15000,15007.6,0.00510127,1.03041e-08,35.0608,356.9,7.64896,45000,1e+05,"ksynT","Atezoli"
"247",150,NA,Inf,150000,75000,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,450000,1e+06,0.219815,150000,150010,0.000663706,3.06501e-11,45.2653,335.9,9.94999,450000,1e+06,"ksynT","Atezoli"
"248",0.00015,NA,Inf,0.15,75000,0.01,7456.7,26.8201,NA,NA,NA,NA,0,0.394123,26.8216,6e-06,1e-06,0.00015,0.15,139.049,0.00999993,7467.2,0.0494141,314.9,7.41211e-06,6e-06,1e-06,"keDT","Atezoli"
"249",0.00015,NA,Inf,0.15,7500,0.01,7456.7,2.68206,NA,NA,NA,NA,0,0.348095,2.68221,6e-05,1e-05,0.00015,0.15,137.881,0.00999993,7467.19,0.0489995,314.9,7.34992e-06,6e-05,1e-05,"keDT","Atezoli"
"250",0.00015,NA,Inf,0.15,750,0.01,7456.7,0.268254,NA,NA,NA,NA,0,0.160588,0.268269,6e-04,1e-04,0.00015,0.15,126.889,0.00999993,7467.18,0.0450999,314.9,6.76498e-06,6e-04,1e-04,"keDT","Atezoli"
"251",0.00015,NA,Inf,0.15,75,0.01,7456.7,0.0268737,NA,NA,NA,NA,0,0.0251863,0.0268752,0.006,0.001,0.00015,0.15,62.8482,0.00999997,7467.07,0.0223733,314.9,3.35599e-06,0.006,0.001,"keDT","Atezoli"
"252",0.00015,NA,Inf,0.15,7.5,0.01,7456.7,0.00273564,NA,NA,NA,NA,0,0.00271757,0.00273579,0.06,0.01,0.00015,0.15,7.48429,0.01,7466.96,0.00271185,314.9,4.06778e-07,0.06,0.01,"keDT","Atezoli"
"253",0.00015,NA,Inf,0.15,0.75,0.01,7456.7,0.000321837,NA,NA,NA,NA,0,0.000321643,0.000321858,0.6,0.1,0.00015,0.15,0.749815,0.01,7466.94,0.000319632,314.9,4.79447e-08,0.6,0.1,"keDT","Atezoli"
"254",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,6,1,0.00015,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-08,6,1,"keDT","Atezoli"
"255",0.00015,NA,Inf,0.15,0.0075,0.01,7456.7,5.62617e-05,NA,NA,NA,NA,0,5.63248e-05,5.63252e-05,60,10,0.00015,0.15,0.00750802,0.01,7466.94,5.59498e-05,314.9,8.39247e-09,60,10,"keDT","Atezoli"
"256",0.00015,NA,Inf,0.15,0.00075,0.01,7456.7,5.33356e-05,NA,NA,NA,NA,0,5.39112e-05,5.39113e-05,600,100,0.00015,0.15,0.000758042,0.01,7466.94,5.35521e-05,314.9,8.03281e-09,600,100,"keDT","Atezoli"
"257",0.00015,NA,Inf,0.15,7.5e-05,0.01,7456.7,4.84627e-05,NA,NA,NA,NA,0,5.36699e-05,5.36699e-05,6000,1000,0.00015,0.15,8.30429e-05,0.01,7466.94,5.33123e-05,314.9,7.99684e-09,6000,1000,"keDT","Atezoli"
"258",0.00015,NA,Inf,0.15,7.5e-06,0.01,7456.7,2.5866e-05,NA,NA,NA,NA,0,5.36457e-05,5.36457e-05,60000,10000,0.00015,0.15,1.5543e-05,0.01,7466.94,5.32883e-05,314.9,7.99325e-09,60000,10000,"keDT","Atezoli"
"259",0.00015,NA,Inf,0.15,7.5e-07,0.01,7456.7,4.56951e-06,NA,NA,NA,NA,0,5.36433e-05,5.36433e-05,6e+05,1e+05,0.00015,0.15,8.79298e-06,0.01,7466.94,5.32859e-05,314.9,7.99289e-09,6e+05,1e+05,"keDT","Atezoli"
"260",0.00015,NA,Inf,0.15,7.5e-08,0.01,7456.7,4.94892e-07,NA,NA,NA,NA,0,5.36431e-05,5.36431e-05,6e+06,1e+06,0.00015,0.15,8.11798e-06,0.01,7466.94,5.32857e-05,314.9,7.99285e-09,6e+06,1e+06,"keDT","Atezoli"
"261",150,NA,Inf,0.15,0.075,0.01,7456.7,6.93009e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e-06,1e-06,0.00512006,0.149756,0.0801337,0.00999999,7466.94,1.0015,314.9,0.00512775,5e-06,1e-06,"koff_TL","Atezoli"
"262",15,NA,Inf,0.15,0.075,0.01,7456.7,7.91776e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e-05,1e-05,0.00511927,0.149757,0.080061,0.0100001,7466.94,0.987429,314.9,0.00505492,5e-05,1e-05,"koff_TL","Atezoli"
"263",1.5,NA,Inf,0.15,0.075,0.01,7456.7,8.03224e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e-04,1e-04,0.0051114,0.149757,0.0793876,0.0100007,7466.94,0.857151,314.9,0.00438124,5e-04,1e-04,"koff_TL","Atezoli"
"264",0.15,NA,Inf,0.15,0.075,0.01,7456.7,8.04387e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.005,0.001,0.00503356,0.149764,0.0760568,0.0100017,7466.94,0.208595,314.9,0.00104997,0.005,0.001,"koff_TL","Atezoli"
"265",0.015,NA,Inf,0.15,0.075,0.01,7456.7,8.04503e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.05,0.01,0.00433635,0.149824,0.0750069,0.01,7466.94,0.000215393,314.9,9.34019e-07,0.05,0.01,"koff_TL","Atezoli"
"266",0.0015,NA,Inf,0.15,0.075,0.01,7456.7,8.04515e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.5,0.1,0.00144984,0.14999,0.0750061,0.01,7466.94,7.89123e-05,314.9,1.14411e-07,0.5,0.1,"koff_TL","Atezoli"
